Ticker,EnglishName,KoreanName,Sector
AERO,Grupo Aeromexico SAB de CV ADR,그루포 에어로멕시코 ADR,Industrials
RH,RH,RH,Consumer Cyclical
VAC,Marriott Vacations Worldwide Corp,메리어트 베케이션스 월드와이드,Consumer Cyclical
TDC,Teradata Corp,테라데이타,Technology
CPRI,Capri Holdings Ltd,카프리 홀딩스,Consumer Cyclical
NWN,Northwest Natural Holding Co,노스웨스트 내추럴 홀딩,Utilities
CCU,Compania Cervecerias Unidas SA ADR,콤파니아 세르베세리아스 우니다스 ADR,Consumer Defensive
ABM,ABM Industries Inc,ABM 인더스트리스,Industrials
ATKR,Atkore Inc,앳코어,Industrials
AMPX,Amprius Technologies Inc,앰프리우스 테크놀로지스,Industrials
CDLR,Cadeler A/S ADR,카델러 ADR,Industrials
BRSL,Brightstar Lottery PLC,브라이트스타 로터리 PLC,Consumer Cyclical
TGS,Transportadora de Gas del Sur SA ADR,트랜스포르타도라 데 가스 델 수르 ADR,Energy
PK,Park Hotels & Resorts Inc,파크 호텔스 앤드 리조츠,Real Estate
SAH,Sonic Automotive Inc,소닉 오토모티브,Consumer Cyclical
MANE,Veradermics Inc,베라더믹스,Healthcare
DNOW,DNOW Inc,DNOW,Industrials
KWR,Quaker Chemical Corp,퀘이커 케미컬,Basic Materials
MTX,Minerals Technologies Inc,미네랄스 테크놀로지스,Basic Materials
BB,BlackBerry Ltd,블랙베리,Technology
HTH,Hilltop Holdings Inc,힐탑 홀딩스,Financial Services
AKO.B,Embotelladora Andina SA ADR Series B,엠보텔라도라 안디나 ADR 시리즈 B,Unknown
WT,WisdomTree Inc,위즈덤트리,Financial Services
NTB,Bank of NT Butterfield & Son Ltd,뱅크 오브 N.T. 버터필드 앤드 선,Financial Services
BHE,Benchmark Electronics Inc,벤치마크 일렉트로닉스,Technology
GRND,Grindr Inc,그라인더,Technology
AAMI,Acadian Asset Management Inc,아카디안 애셋 매니지먼트,Financial Services
ALG,Alamo Group Inc,앨러모 그룹,Industrials
FMC,FMC Corp,FMC,Basic Materials
ATHM,Autohome Inc ADR,오토홈 ADR,Communication Services
STUB,Stubhub Holdings  Inc,스텁허브 홀딩스,Communication Services
ARR,ARMOUR Residential REIT Inc,아머 레지덴셜 REIT,Real Estate
DAC,Danaos Corp,다나오스,Industrials
VGNT,Versigent PLC,버시전트 PLC,Consumer Cyclical
CMRE,Costamare Inc,코스타마레,Industrials
WTTR,Select Water Solutions Inc,셀렉트 워터 솔루션스,Energy
DXC,DXC Technology Co,DXC 테크놀로지,Technology
DCO,Ducommun Inc,듀커먼,Industrials
OGN,Organon & Co,오가논,Healthcare
ROG,Rogers Corp,로저스,Technology
WSO.B,Watsco Inc Class B,왓스코 클래스 B,Unknown
GNL,Global Net Lease Inc,글로벌 넷 리스,Real Estate
VVX,V2X Inc,V2X,Industrials
BHC,Bausch Health Companies Inc,보쉬 헬스 컴퍼니즈,Healthcare
IMAX,Imax Corp,아이맥스,Communication Services
FUN,Six Flags Entertainment Corp,식스 플래그스 엔터테인먼트,Consumer Cyclical
SEM,Select Medical Holdings Corp,셀렉트 메디컬 홀딩스,Healthcare
GTY,Getty Realty Corp,게티 리얼티,Real Estate
FDP,Fresh Del Monte Produce Inc,프레시 델몬테 프로듀스,Consumer Defensive
ECO,Okeanis Eco Tankers Corp,오케아니스 에코 탱커스,Industrials
AGRO,Adecoagro SA,아데코아그로,Consumer Defensive
CXW,CoreCivic Inc,코어시빅,Industrials
GEF.B,Greif Inc Class B,그라이프 클래스 B,Unknown
HCI,Hci Group Inc,HCI 그룹,Financial Services
FLOC,Flowco Holdings Inc,플로코 홀딩스,Energy
LTC,LTC Properties Inc,LTC 프로퍼티스,Real Estate
STC,Stewart Information Services Corp,스튜어트 인포메이션 서비스,Financial Services
NTST,Netstreit Corp,넷스트리트,Real Estate
SOC,Sable Offshore Corp,세이블 오프쇼어,Energy
VET,Vermilion Energy Inc,버밀리언 에너지,Energy
FCF,First Commonwealth Financial Corp,퍼스트 커먼웰스 파이낸셜,Financial Services
STEL,Stellar Bancorp Inc,스텔라 뱅코프,Financial Services
XPRO,Expro Group Holdings NV,엑스프로 그룹 홀딩스,Energy
UTI,Universal Technical Institute Inc,유니버설 테크니컬 인스티튜트,Consumer Defensive
GLOB,Globant SA,글로반트,Technology
TGLS,Tecnoglass Inc,테크노글라스,Basic Materials
EPAC,Enerpac Tool Group Corp,에너팩 툴 그룹,Industrials
NBHC,National Bank Holdings Corp,내셔널 뱅크 홀딩스,Financial Services
TR,Tootsie Roll Industries Inc,투시 롤 인더스트리스,Consumer Defensive
COTY,Coty Inc,코티,Consumer Defensive
SPB,Spectrum Brands Holdings Inc,스펙트럼 브랜즈 홀딩스,Consumer Defensive
KMPR,Kemper Corp,켐퍼,Financial Services
OFG,OFG Bancorp,OFG 뱅코프,Financial Services
SID,Companhia Siderurgica Nacional SA ADR,콘파니아 시데루르지카 나시오날 ADR,Basic Materials
ARCO,Arcos Dorados Holdings Inc,아르코스 도라도스 홀딩스,Consumer Cyclical
AKO.A,Embotelladora Andina SA ADR Series A,엠보테야도라 안디나 ADR 시리즈 A,Unknown
GRC,Gorman- Rupp Co,고먼-럽,Industrials
PRKS,United Parks & Resorts Inc,유나이티드 파크스 앤드 리조트,Consumer Cyclical
SEMR,SEMrush Holdings Inc,SEMrush 홀딩스,Technology
HMN,Horace Mann Educators Corp,호레이스 만 에듀케이터스,Financial Services
SHO,Sunstone Hotel Investors Inc,선스톤 호텔 인베스터스,Real Estate
BORR,Borr Drilling Ltd,보르 드릴링,Energy
INVX,Innovex International Inc,이노벡스 인터내셔널,Energy
RVLV,Revolve Group Inc,리볼브 그룹,Consumer Cyclical
WMK,Weis Markets Inc,와이즈 마켓츠,Consumer Defensive
THR,Thermon Group Holdings Inc,서몬 그룹 홀딩스,Industrials
BRBR,Bellring Brands Inc,벨링 브랜즈,Consumer Defensive
MD,Pediatrix Medical Group Inc,페디아트릭스 메디컬 그룹,Healthcare
ATEN,A10 Networks Inc,A10 네트웍스,Technology
AORT,Artivion Inc,아티비온,Healthcare
RDW,Redwire Corp,레드와이어,Industrials
VOYG,Voyager Technologies Inc,보이저 테크놀로지스,Industrials
WS,Worthington Steel Inc,워딩턴 스틸,Basic Materials
SMA,SmartStop Self Storage REIT Inc,스마트스톱 셀프 스토리지 REIT,Real Estate
VRE,Veris Residential Inc,베리스 레지덴셜,Real Estate
CCS,Century Communities Inc,센추리 커뮤니티스,Real Estate
GEF,Greif Inc Class A,그라이프 클래스 A,Consumer Cyclical
FLO,Flowers Foods Inc,플라워스 푸즈,Consumer Defensive
EVTC,Evertec Inc,에버텍,Technology
FIHL,Fidelis Insurance Holdings Ltd,피델리스 인슈어런스 홀딩스,Financial Services
TSLX,Sixth Street Specialty Lending Inc,식스 스트리트 스페셜티 렌딩,Financial Services
BLX,Banco Latinoamericano de Comercio Exterior SA,방코 라티노아메리카노 데 코메르시오 엑스테리어르,Financial Services
LC,LendingClub Corp,렌딩클럽,Financial Services
SLVM,Sylvamo Corp,실바모,Basic Materials
TNET,TriNet Group Inc,트라이넷 그룹,Industrials
AVAL,Grupo Aval Acciones y Valores SA ADR,그루포 아발 악시오네스 이 바로레스 ADR,Financial Services
OI,O-i Glass  Inc,오아이 글라스,Consumer Cyclical
LOB,Live Oak Bancshares Inc,라이브 오크 뱅크셰어스,Financial Services
PUMP,ProPetro Holding Corp,프로페트로 홀딩,Energy
GBX,Greenbrier Companies Inc,그린브라이어 컴퍼니즈,Industrials
PBI,Pitney Bowes Inc,피트니 보우스,Industrials
CTOS,Custom Truck One Source Inc,커스텀 트럭 원 소스,Industrials
INSP,Inspire Medical Systems Inc,인스파이어 메디컬 시스템즈,Healthcare
RAMP,Liveramp Holdings Inc,라이브램프 홀딩스,Technology
LU,Lufax Holding Ltd ADR,루팍스 홀딩 ADR,Financial Services
ADNT,Adient PLC,애디언트 PLC,Consumer Cyclical
WLY,John Wiley & Sons Inc Class A,존 와일리 앤드 선스 클래스 A,Communication Services
NVRI,Enviri Corp,엔비리,Industrials
NUVB,Nuvation Bio Inc,누베이션 바이오,Healthcare
CYD,China Yuchai International Ltd,차이나 유차이 인터내셔널,Consumer Cyclical
AIN,Albany International Corp,올버니 인터내셔널,Consumer Cyclical
BBAI,BigBear.ai Holdings Inc,빅베어.ai 홀딩스,Technology
SFL,SFL Corporation Ltd,SFL 코퍼레이션,Industrials
WD,Walker & Dunlop Inc,워커 앤드 던롭,Financial Services
HLF,Herbalife Ltd,허벌라이프,Consumer Defensive
DCOM,Dime Community Bancshares Inc,다임 커뮤니티 뱅크셰어스,Financial Services
DEI,Douglas Emmett Inc,더글러스 에밋,Real Estate
TV,Grupo Televisa SAB ADR,그루포 텔레비사 ADR,Communication Services
FLNG,FLEX LNG Ltd,플렉스 LNG,Energy
EFC,Ellington Financial Inc,엘링턴 파이낸셜,Real Estate
TIC,TIC Solutions Inc,TIC 솔루션즈,Industrials
TPB,Turning Point Brands Inc,터닝 포인트 브랜즈,Consumer Defensive
PEB,Pebblebrook Hotel Trust,페블브룩 호텔 트러스트,Real Estate
NEXA,Nexa Resources SA,넥사 리소시스,Basic Materials
CTS,CTS Corp,CTS,Technology
KOS,Kosmos Energy Ltd,코스모스 에너지,Energy
BY,Byline Bancorp Inc,바이라인 뱅코프,Financial Services
ARI,Apollo Commercial Real Estate Finance Inc,아폴로 커머셜 리얼에스테이트 파이낸스,Real Estate
ASGN,ASGN Inc,ASGN,Technology
YELP,Yelp Inc,옐프,Communication Services
TFIN,Triumph Financial Inc,트라이엄프 파이낸셜,Financial Services
KSS,Kohls Corp,콜스,Consumer Cyclical
SNDA,Sonida Senior Living Inc,소니다 시니어 리빙,Healthcare
KW,Kennedy-Wilson Holdings Inc,케네디-윌슨 홀딩스,Real Estate
DV,Doubleverify Holdings Inc,더블베리파이 홀딩스,Communication Services
ECVT,Ecovyst Inc,에코비스트,Basic Materials
CBZ,CBIZ Inc,CBIZ,Industrials
LPG,Dorian LPG Ltd,도리안 LPG,Energy
BOBS,Bob's Discount Furniture  Inc,밥스 디스카운트 퍼니처,Consumer Cyclical
PRGO,Perrigo Company PLC,페리고 컴퍼니 PLC,Healthcare
DOLE,Dole PLC,돌 PLC,Consumer Defensive
AGM,Federal Agricultural Mortgage Corp Class C,페더럴 애그리컬처럴 모기지 클래스 C,Financial Services
RES,RPC Inc,RPC,Energy
PRLB,Proto Labs Inc,프로토 랩스,Industrials
TEO,Telecom Argentina SA ADR,텔레콤 아르헨티나 ADR,Communication Services
TUYA,Tuya Inc ADR,투야 ADR,Technology
ABR,Arbor Realty Trust Inc,아버 리얼티 트러스트,Real Estate
TROX,Tronox Holdings PLC,트로녹스 홀딩스,Basic Materials
REX,REX American Resources Corp,REX 아메리칸 리소시스,Basic Materials
LAC,Lithium Americas Corp,리튬 아메리카스,Basic Materials
XHR,Xenia Hotels & Resorts Inc,제니아 호텔스 앤드 리조츠,Real Estate
VTOL,Bristow Group Inc,브리스토 그룹,Energy
IIPR,Innovative Industrial Properties Inc,이노베이티브 인더스트리얼 프로퍼티스,Real Estate
BHVN,Biohaven Ltd,바이오헤이븐,Healthcare
HLX,Helix Energy Solutions Group Inc,헬릭스 에너지 솔루션스 그룹,Energy
DQ,Daqo New Energy Corp ADR,다코 뉴 에너지 ADR,Technology
NOMD,Nomad Foods Ltd,노마드 푸즈,Consumer Defensive
ARLO,Arlo Technologies Inc,알로 테크놀로지스,Industrials
CDRE,Cadre Holdings Inc,카드레 홀딩스,Industrials
XZO,Exzeo Group Inc,엑스지오 그룹,Financial Services
ORC,Orchid Island Capital Inc,오키드 아일랜드 캐피털,Real Estate
BIO.B,Bio Rad Laboratories Inc Class B,바이오래드 래버러토리스 클래스 B,Unknown
AESI,Atlas Energy Solutions Inc,아틀라스 에너지 솔루션스,Energy
AMRC,Ameresco Inc,아메레스코,Industrials
OBK,Origin Bancorp Inc,오리진 뱅코프,Financial Services
SBH,Sally Beauty Holdings Inc,샐리 뷰티 홀딩스,Consumer Cyclical
UAA,Under Armour Inc Class A,언더아머 클래스 A,Consumer Cyclical
WWW,Wolverine World Wide Inc,울버린 월드와이드,Consumer Cyclical
ENOV,Enovis Corp,에노비스,Healthcare
GSL,Global Ship Lease Inc,글로벌 쉽 리스,Industrials
CLVT,Clarivate PLC,클래리베이트,Technology
TNC,Tennant Co,테넌트,Industrials
DCH,Dauch Corp,도크,Consumer Cyclical
LEG,Leggett & Platt Inc,레겟 앤드 플랫,Consumer Cyclical
RHLD,Resolute Holdings Management  Inc,리졸루트 홀딩스 매니지먼트,Industrials
CXM,Sprinklr Inc,스프링클러,Technology
LOMA,Loma Negra Compania Industrial Argentina SA ADR,로마 네그라 콤파니아 인두스트리알 아르헨티나 ADR,Basic Materials
SILA,Sila Realty Trust Inc,실라 리얼티 트러스트,Real Estate
LZB,La-Z-Boy Inc,라지보이,Consumer Cyclical
ARDT,Ardent Health Inc,아던트 헬스,Healthcare
CRI,Carter's Inc,카터스,Consumer Cyclical
MUX,McEwen Inc,맥이웬,Basic Materials
FUBO,FuboTV Inc,푸보TV,Communication Services
UVV,Universal Corp,유니버설,Consumer Defensive
UAMY,United States Antimony Corp,유나이티드 스테이츠 안티모니,Basic Materials
FOR,Forestar Group Inc,포레스타 그룹,Real Estate
UMH,UMH Properties Inc,UMH 프로퍼티스,Real Estate
MAN,ManpowerGroup Inc,맨파워그룹,Industrials
CBL,CBL & Associates Properties Inc,CBL 앤드 어소시에이츠 프로퍼티스,Real Estate
ASAN,Asana Inc,아사나,Technology
IRS,IRSA Inversiones y Representaciones SA ADR,IRSA 인베르시오네스 이 레프레센타시오네스 ADR,Real Estate
DFH,Dream Finders Homes Inc,드림 파인더스 홈스,Consumer Cyclical
BKSY,Blacksky Technology Inc,블랙스카이 테크놀로지,Industrials
SVV,Savers Value Village Inc,세이버스 밸류 빌리지,Consumer Cyclical
NVGS,Navigator Holdings Ltd,내비게이터 홀딩스,Energy
DLX,Deluxe Corp,디럭스,Industrials
GIC,Global Industrial Co,글로벌 인더스트리얼,Industrials
AGBK,AGI Inc,AGI,Financial Services
ENR,Energizer Holdings Inc,에너자이저 홀딩스,Industrials
LADR,Ladder Capital Corp,래더 캐피털,Real Estate
ASA,ASA Gold And Precious Metals Limited,ASA 골드 앤드 프레셔스 메탈스,Financial Services
NPKI,NPK International Inc,NPK 인터내셔널,Energy
FINV,FinVolution Group ADR,핀볼루션 그룹 ADR,Financial Services
RYZ,Ryerson Holding Corp,라이어슨 홀딩,Industrials
NAT,Nordic American Tankers Ltd,노르딕 아메리칸 탱커스,Energy
PRA,Proassurance Corp,프로어슈어런스,Financial Services
ALX,Alexander's Inc,알렉산더스,Real Estate
GOLD,Gold.com Inc,골드닷컴,Financial Services
IDT,IDT Corp,IDT,Communication Services
DFIN,Donnelley Financial Solutions Inc,도널리 파이낸셜 솔루션스,Technology
UA,Under Armour Inc Class C,언더아머 클래스 C,Consumer Cyclical
AI,C3.ai Inc,C3.ai,Technology
VIA,Via Transportation Inc,비아 트랜스포테이션,Technology
WKC,World Kinect Corp,월드 킨텍트,Energy
NBR,Nabors Industries Ltd,네이버스 인더스트리스,Energy
RLJ,RLJ Lodging Trust,RLJ 로징 트러스트,Real Estate
BHLB,Berkshire Hills Bancorp Inc,버크셔 힐스 뱅코프,Unknown
PDS,Precision Drilling Corp(Calgary),프리시전 드릴링,Energy
KODK,Eastman Kodak Co,이스트만 코닥,Industrials
LSPD,Lightspeed Commerce Inc,라이트스피드 커머스,Technology
DAO,Youdao Inc ADR,유다오 ADR,Consumer Defensive
KUKE,Kuke Music Holding Ltd ADR,쿠크 뮤직 홀딩 ADR,Unknown
TE,T1 Energy Inc,T1 에너지,Industrials
LUCK,Lucky Strike Entertainment Corp,럭키 스트라이크 엔터테인먼트,Consumer Cyclical
DEC,Diversified Energy Co,다이버시파이드 에너지,Energy
TTI,Tetra Technologies Inc,테트라 테크놀지스,Industrials
PRSU,Pursuit Attractions and Hospitality Inc,퍼슈트 어트랙션스 앤드 호스피탤리티,Consumer Cyclical
LAR,Lithium Argentina AG,리튬 아르헨티나 AG,Basic Materials
AAT,American Assets Trust Inc,아메리칸 애셋츠 트러스트,Real Estate
CCO,Clear Channel Outdoor Holdings Inc,클리어 채널 아웃도어 홀딩스,Communication Services
PRG,PROG Holdings Inc,PROG 홀딩스,Industrials
SCL,Stepan Co,스테판,Basic Materials
USPH,US Physical Therapy Inc,US 피지컬 테라피,Healthcare
LUXE,LuxExperience BV ADR,럭스익스피리언스 ADR,Consumer Cyclical
TEN,Tsakos Energy Navigation Ltd,차코스 에너지 내비게이션,Energy
TWO,Two Harbors Investment Corp,투 하버스 인베스트먼트,Real Estate
LNN,Lindsay Corp,린지,Industrials
VSTS,Vestis Corp,베스티스,Industrials
MCB,Metropolitan Bank Holding Corp,메트로폴리탄 뱅크 홀딩,Financial Services
PRO,Pros Holdings Inc,프로스 홀딩스,Unknown
CNMD,Conmed Corp,콘메드,Healthcare
BV,Brightview Holdings Inc,브라이트뷰 홀딩스,Industrials
OPY,Oppenheimer Holdings Inc,오펜하이머 홀딩스,Financial Services
MBC,Masterbrand Inc,마스터브랜드,Consumer Cyclical
CIM,Chimera Investment Corp,키메라 인베스트먼트,Real Estate
GOOS,Canada Goose Holdings Inc,캐나다 구스 홀딩스,Consumer Cyclical
WOLF,Wolfspeed Inc,울프스피드,Technology
TK,Teekay Corp Ltd,티케이,Energy
PLOW,Douglas Dynamics Inc,더글러스 다이내믹스,Consumer Cyclical
HQH,abrdn Healthcare Investors,애버딘 헬스케어 인베스터스,Financial Services
UTZ,UTZ Brands Inc,UTZ 브랜즈,Consumer Defensive
SAFE,Safehold Inc,세이프홀드,Real Estate
CMP,Compass Minerals International Inc,컴퍼스 미네랄스 인터내셔널,Basic Materials
BFLY,Butterfly Network Inc,버터플라이 네트워크,Healthcare
DEA,Easterly Government Properties Inc,이스털리 거버먼트 프로퍼티스,Real Estate
YALA,Yalla Group Ltd ADR,얄라 그룹 ADR,Technology
INR,Infinity Natural Resources Inc,인피니티 내추럴 리소시스,Energy
ODC,Oil-Dri Corporation of America,오일드라이 코퍼레이션 오브 아메리카,Basic Materials
CSR,Centerspace,센터스페이스,Real Estate
MOG.B,Moog Inc Class B,무그 클래스 B,Unknown
EPC,Edgewell Personal Care Co,에지웰 퍼스널 케어,Consumer Defensive
FSCO,FS Credit Opportunities Corp.,FS 크레딧 오퍼튜니티스,Financial Services
GENI,Genius Sports Ltd,지니어스 스포츠,Communication Services
NPK,National Presto Industries Inc,내셔널 프레스토 인더스트리스,Industrials
GSBD,Goldman Sachs BDC Inc,골드만삭스 BDC,Financial Services
EVMN,Evommune Inc,에보뮨,Healthcare
MFA,MFA Financial Inc,MFA 파이낸셜,Real Estate
PXED,Phoenix Education Partners Inc,피닉스 에듀케이션 파트너스,Consumer Defensive
GHM,Graham Corp,그레이엄,Industrials
PMT,PennyMac Mortgage Investment Trust,페니맥 모기지 인베스트먼트 트러스트,Real Estate
GNK,Genco Shipping & Trading Ltd,젠코 시핑 앤드 트레이딩,Industrials
